tx_id,user_id,amount,is_fraudulent,created_at,device_type,country,device_id
725,391409.30,True,2011-10-11 12:52:58,151.181.73.68,92.88.193.224,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),11027d1f-2e45-4f80-a58e-4455a118821a,Tablet,"Rose, Gonzales and Kelley Bank",GB76ZDOI93607165181891,Aruba,KHR
447,761391.82,False,2022-08-11 14:58:47,65.217.103.22,213.230.52.169,Opera/9.22.(X11; Linux x86_64; da-DK) Presto/2.9.160 Version/10.00,c2132d81-07a7-420e-aaed-bf7326e30bd9,Laptop,Cantu-Mitchell Bank,GB87ZYTQ57079456436395,Lithuania,IRR
119,321900.21,False,2012-10-24 20:09:14,201.221.12.21,146.203.7.112,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),c64f9dad-9706-4ccf-b073-216e1f36cecb,Desktop,Robinson Inc Bank,GB20LULC74496597533029,Bangladesh,SGD
651,637276.39,False,1972-05-02 14:12:11,205.18.202.151,143.58.133.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/22.0.831.0 Safari/534.0",37de5b5f-62ab-4434-af5e-3c840a2d4d89,Mobile,Schultz-Grant Bank,GB70JBEH46669565622376,Somalia,TZS
309,12134.83,True,1978-04-09 15:14:18,192.214.220.57,28.171.203.183,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),a75f5979-6f94-4d4d-90e8-84aa2204c39a,Desktop,"Bailey, Welch and Salazar Bank",GB23UIDY07889712448304,Somalia,AED
609,162854.52,False,2005-06-03 05:04:50,145.178.82.243,194.193.199.55,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),4c8a807a-c167-4670-9f75-73cdfe9d36d2,Laptop,"Robertson, Taylor and Snyder Bank",GB63BLKP54234553324162,Philippines,NIS
976,419993.47,False,1973-03-26 13:59:00,157.66.125.40,201.180.28.86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/38.0.885.0 Safari/534.0",d8821802-3e57-4fa8-8d7a-4e07cf4773db,Tablet,Leonard-Gomez Bank,GB55REUB71412463364710,Serbia,DJF
896,66209.37,False,1980-08-29 11:50:46,23.89.99.203,170.106.228.152,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),bf890d22-32fa-4ed2-a404-d0ad40db54dd,Mobile,"Johnson, Lewis and Dudley Bank",GB36WYNL53550611110486,Equatorial Guinea,MMK
256,299746.09,False,1990-11-27 19:26:50,209.251.76.39,201.121.37.165,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ru-RU) AppleWebKit/532.7.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.7.6",b0363cd2-4ac9-471a-b300-ed76fcce67c1,Mobile,"Jones, Pearson and Faulkner Bank",GB52XMBM25754933078642,American Samoa,KWD
112,347595.31,False,2015-05-31 14:25:13,147.29.156.114,211.63.22.142,Mozilla/5.0 (Android 2.3.6; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,6edaa11a-6024-48d0-be06-8cd87aa4b6ad,Tablet,Patel and Sons Bank,GB24RLQS65589751693393,Niger,DOP
16,451502.19,False,2003-04-29 00:58:27,172.48.0.190,208.119.145.50,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.1),29a35e78-77fb-429b-a36a-e3ab5ed4a687,Laptop,"Olson, Travis and Velazquez Bank",GB27EUNB38631126836695,Niger,CAD
761,301805.66,False,2014-02-28 11:52:43,71.90.151.85,60.181.255.116,Opera/9.21.(Windows NT 5.2; ve-ZA) Presto/2.9.180 Version/10.00,f30ff612-6277-4abb-9f30-879216cbf870,Mobile,"Jackson, Greene and King Bank",GB40PYHW66464276057625,Norway,CUC
598,172697.68,False,1970-03-10 13:59:54,46.251.201.251,71.1.10.156,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0 rv:2.0; oc-FR) AppleWebKit/532.50.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.1",e946ae45-5163-4e88-818d-db1b371f3571,Tablet,Reyes Inc Bank,GB84QNUV62897189812859,France,SGD
163,401021.64,False,2009-04-11 16:31:19,108.133.87.0,209.6.130.176,Opera/9.51.(Windows NT 6.1; eo-US) Presto/2.9.166 Version/10.00,ee643833-cc1d-42d1-af90-7a56c88f2f33,Tablet,"Jackson, Martinez and Austin Bank",GB89HTWA46186176224517,Guam,LKR
560,932679.12,False,2002-09-28 11:29:41,63.139.39.96,141.45.66.13,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),2404bd83-0c89-4972-adff-dd3a8fe282f3,Tablet,Gibson Group Bank,GB32XUKP29757542712120,Vietnam,LTL
721,198727.39,False,2008-11-03 00:10:42,82.184.119.85,162.184.147.200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mi-NZ) AppleWebKit/534.25.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.25.7",05130432-9752-478d-a89d-d5974015e48d,Desktop,Thompson Ltd Bank,GB70ZMEH82719991010714,Guinea,LRD
963,338656.27,False,1993-10-10 15:22:23,162.28.226.212,181.122.50.213,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),3ca8de0b-e1b4-4d10-9328-26b368ff8fed,Tablet,"Reeves, Hart and Burke Bank",GB41OUYV32638353907250,Kyrgyz Republic,XAF
47,572524.02,False,1972-09-27 04:16:43,133.42.136.109,129.95.133.62,"Mozilla/5.0 (Windows 98) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/24.0.820.0 Safari/536.2",164692b3-33fb-40bb-8016-25c0202a3bb5,Laptop,Hughes Group Bank,GB97PDOL44610903598969,France,BZD
305,922305.93,False,2021-06-24 20:06:18,109.197.99.136,184.152.255.0,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),697459fe-1763-4dcf-8edf-8f84e42f7ce2,Desktop,Sutton-Moore Bank,GB60WDSP71663126088714,Thailand,NPR
132,750338.66,False,1999-06-27 09:45:58,198.90.54.122,218.150.254.226,Opera/8.89.(Windows 95; or-IN) Presto/2.9.178 Version/10.00,ed5c47d4-e534-4b46-bd78-cdff814a1e1c,Mobile,Collins-Nguyen Bank,GB20EQMB76246638701909,Germany,BDT
362,737619.51,False,1993-08-19 12:59:16,109.61.249.1,196.110.77.186,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),af8906fb-c307-4f94-970b-b375fc3996c0,Laptop,Henderson PLC Bank,GB28ZLQF70800298576498,Cote d'Ivoire,EGP
793,317194.26,False,1990-06-29 12:37:05,213.45.251.37,115.194.84.141,Opera/8.52.(Windows NT 10.0; sl-SI) Presto/2.9.170 Version/12.00,292a4934-3ebc-4d24-bf24-c453c81b5b64,Tablet,"Mendoza, Morales and Palmer Bank",GB69IWWZ27567263064523,Sierra Leone,ALL
760,882659.99,False,1982-09-04 05:12:54,73.50.232.45,144.35.145.203,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),d6fd8a17-268c-40e0-89ed-633ab5e95ce1,Laptop,Dixon PLC Bank,GB77QDWA61337440725715,Maldives,IQD
661,327734.08,False,1992-01-31 21:04:31,215.177.100.26,210.119.104.183,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; iw-IL) AppleWebKit/531.37.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.37.7",3c47a3e6-777f-4183-9715-f4a7ba3ae70f,Desktop,Lin-Jordan Bank,GB28TITP60155599826694,Solomon Islands,EUR
991,866573.24,False,1981-08-13 04:12:01,194.209.200.73,57.39.250.0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.0),7c16ccc0-a9a0-43ed-be61-74771f01c848,Laptop,"Guzman, Martinez and Barker Bank",GB84BSVO74420114948249,Mexico,TTD
170,692164.39,False,2020-01-29 04:53:04,193.194.154.242,201.91.177.1,Opera/9.10.(Windows 95; oc-FR) Presto/2.9.177 Version/12.00,88204b0e-e9e7-4bb3-8bc8-93d6de9d95e9,Laptop,Lewis-Hays Bank,GB83ZGBG22437145163665,Mali,MOP
482,320367.63,False,2020-01-18 02:48:15,206.29.227.147,219.2.92.90,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/41.0.850.0 Mobile/83N992 Safari/535.1",b273373a-7730-4b0f-b5b2-f01c5b521c62,Mobile,Hill Inc Bank,GB66JQHN23336771812304,Senegal,PAB
157,814304.31,False,2021-05-11 21:41:30,174.83.62.131,186.50.65.145,Mozilla/5.0 (Android 7.1.1; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,2dcc091a-66d9-45dd-91e5-484a0655d01c,Laptop,Erickson PLC Bank,GB07OPGW84647781440172,Congo,EUR
481,976928.16,False,2022-05-26 11:31:14,85.21.242.28,176.129.49.139,Opera/8.29.(X11; Linux i686; mk-MK) Presto/2.9.170 Version/10.00,412d81eb-755e-4ca6-b7cb-31109d926aa9,Laptop,Mckenzie-Reed Bank,GB46JJYG10678500061752,Hungary,DJF
793,859120.05,False,1970-03-31 01:20:39,172.212.7.172,204.136.198.225,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; rv:1.9.3.20) Gecko/3638-11-27 10:42:39 Firefox/11.0,0d60ba11-4874-4cb9-88a7-ec4905c82b84,Mobile,"Knight, Dyer and Miller Bank",GB20SSFW63726136993764,Korea,XOF
251,404198.14,False,2024-02-23 06:16:00,75.89.70.97,169.84.73.33,Opera/8.57.(X11; Linux x86_64; as-IN) Presto/2.9.181 Version/10.00,b640cd27-249a-4bf8-bd53-2fd4ae54b0f5,Laptop,Chapman-Johnson Bank,GB82FJDE23903365162715,French Polynesia,KWD
921,461292.64,False,1999-10-25 13:51:10,137.99.49.147,206.85.119.198,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),92cfeb6d-6330-4d7a-984b-c1acac9bafb9,Laptop,Edwards-Joyce Bank,GB91CWKC40642792664025,Aruba,HUF
258,219058.53,False,2006-08-15 17:09:57,147.80.17.127,159.107.44.173,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; raj-IN) AppleWebKit/534.45.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.45.6",43ed3e78-06b7-4b4e-b3b5-03d39009cf76,Laptop,"Burns, Douglas and Owens Bank",GB29JHJY40151470219605,Tanzania,LAK
286,865714.91,False,1994-09-03 11:31:06,214.4.250.207,65.60.16.20,Opera/9.50.(X11; Linux x86_64; ber-MA) Presto/2.9.166 Version/10.00,2001e0aa-9a78-440b-8e96-8ffdefe19d3a,Desktop,Rogers-Winters Bank,GB45OIAS05068062882317,Pitcairn Islands,PAB
360,841858.45,False,1976-08-04 04:13:22,153.221.88.151,49.196.13.118,Opera/8.32.(Windows 95; fa-IR) Presto/2.9.190 Version/11.00,5e4a9c29-9e9e-4ea4-b05c-eda6c960729e,Mobile,"Foster, Perez and Dean Bank",GB53CSMC30800866687656,Lao People's Democratic Republic,PHP
981,360936.72,False,1998-10-08 17:50:53,198.37.136.243,223.251.233.252,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.1),5b6bae07-bd7c-49a2-ac7c-c71c35591920,Laptop,"Gomez, Green and Simmons Bank",GB63VTCU75567302439234,Philippines,AOA
525,935808.75,False,2007-02-20 15:12:48,84.165.216.122,159.201.191.24,Opera/8.39.(Windows NT 10.0; az-AZ) Presto/2.9.184 Version/12.00,1ddc8474-242d-4b66-a7a7-772ff5010946,Laptop,Harris-Fernandez Bank,GB22VCDA90088682950413,Vietnam,VUV
808,606356.66,False,1995-12-14 15:54:00,222.122.86.200,120.116.185.77,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),1f40de2b-2d40-475e-8860-3f9ebe7e2a56,Laptop,Stanley and Sons Bank,GB98ZUBG27881810298598,Tonga,AED
639,648799.20,False,1977-06-17 17:25:05,20.79.81.229,201.23.192.191,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.2.20) Gecko/2717-06-04 02:21:05 Firefox/9.0,2b382d97-e7e5-493f-9abf-02a9a6ade324,Tablet,Hudson and Sons Bank,GB67FUWB26785538814831,Portugal,BIF
324,107487.78,False,1983-10-12 01:38:56,220.224.141.24,162.176.211.88,Opera/8.89.(Windows NT 6.0; ks-IN) Presto/2.9.165 Version/11.00,df341b86-b0db-49d1-8d13-7134f98b20f1,Desktop,"Fox, Ferguson and Gilbert Bank",GB13OUVC46626997007306,Somalia,BWP
442,690575.09,False,2003-04-30 19:28:31,197.237.54.18,55.145.243.43,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.13.6 (KHTML, like Gecko) Version/4.1 Safari/533.13.6",e790cf43-86dd-4c0e-828f-a10910bdb69e,Laptop,"Sweeney, Bradshaw and Frank Bank",GB62TUTX07905060285606,Mauritania,CUC
317,497519.88,False,1998-04-23 16:00:14,34.212.80.131,112.46.152.163,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0 rv:4.0; ht-HT) AppleWebKit/533.2.2 (KHTML, like Gecko) Version/4.0.1 Safari/533.2.2",ef355e57-c378-4ea2-aafa-4e724132a186,Mobile,Massey-Beck Bank,GB90YHGW68295731853000,Algeria,SEK
695,798524.69,False,1977-10-07 01:23:09,197.25.4.22,160.247.67.111,Opera/8.96.(X11; Linux x86_64; ku-TR) Presto/2.9.187 Version/11.00,f44daa13-0606-47db-adaa-48a9f505cf99,Tablet,"Bryant, Smith and Miller Bank",GB07DHOM70008153395646,Togo,BND
280,714325.25,False,2018-10-27 02:57:47,135.248.232.84,50.43.197.177,Opera/8.97.(X11; Linux i686; tt-RU) Presto/2.9.164 Version/12.00,f594b02f-fa8f-4351-a48d-8362972f6701,Tablet,Parker-Dixon Bank,GB33HCWV17081312360066,Honduras,HKD
900,694631.25,False,2001-03-09 17:37:44,191.143.184.26,175.162.126.102,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; wae-CH) AppleWebKit/532.10.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.10.4",1af3b99e-4357-4ad3-b898-5e64f005bca8,Desktop,Morris PLC Bank,GB89KJTB74867296753531,Turkey,SYP
80,877847.44,False,1998-03-27 15:09:37,200.100.205.73,40.165.2.174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7 rv:5.0; mn-MN) AppleWebKit/531.9.3 (KHTML, like Gecko) Version/4.0 Safari/531.9.3",6dc8e35e-5905-4caa-93ad-07fd74de7ccb,Laptop,Evans-Marshall Bank,GB90XRDI71037270576681,Korea,JOD
599,32277.53,False,1990-08-30 09:10:08,167.115.126.140,71.21.83.172,"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/27.0.804.0 Mobile/16I212 Safari/535.2",c69b6c8c-62ff-425a-99cd-0369a12b1f38,Desktop,Anderson Group Bank,GB41SQVF93015586052039,Haiti,TJS
513,936318.75,False,1994-05-10 19:45:22,31.30.51.117,166.107.61.123,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),0179fa20-4205-4951-aa4a-d50f5beab4b9,Laptop,"Reeves, Flores and Johns Bank",GB55LSVT18499713405007,Chad,SPL
294,257152.81,False,1989-06-06 04:08:58,218.182.245.27,201.41.148.172,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5 rv:4.0; ja-JP) AppleWebKit/535.15.3 (KHTML, like Gecko) Version/4.1 Safari/535.15.3",4717d5f5-790b-4717-89c3-decf55f477a6,Mobile,Barton and Sons Bank,GB33KFQA50090117722692,Papua New Guinea,TND
726,460351.73,False,1980-02-09 04:05:40,205.181.180.15,220.136.106.222,Mozilla/5.0 (Android 2.3.7; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,b48e359f-6d24-454b-9f85-c09718709632,Laptop,"Foster, Smith and Thomas Bank",GB37YBPG44591730485586,Mauritania,TJS
589,962364.01,False,2024-01-31 09:23:23,195.102.164.141,213.79.176.178,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.44.2 (KHTML, like Gecko) Version/5.0.1 Safari/535.44.2",d7195e80-0b99-44f6-bfeb-2bb9c6582aaa,Mobile,Jones-Ford Bank,GB66OXQF19406806503283,United States of America,AWG
402,19370.99,False,1998-10-26 14:55:12,182.165.64.202,206.193.176.61,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),1d61da4e-285a-4d9a-ab95-844c3e7538e4,Laptop,Ruiz-Oconnell Bank,GB21AKTJ98019197431227,Uruguay,BZD
513,190479.69,False,2012-08-08 03:56:50,51.140.159.114,213.60.129.0,Opera/9.87.(Windows NT 11.0; sa-IN) Presto/2.9.172 Version/12.00,eca85611-17f3-473b-b2f5-e12066c5553a,Tablet,Anderson-Adkins Bank,GB29BKOS38869087424597,Taiwan,YER
561,447640.10,False,2015-11-06 11:57:35,220.183.89.172,155.125.247.87,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/11.9q8207.0 Mobile/14A442 Safari/532.0",f2e24b45-1532-45aa-8cac-bc185f3e941c,Mobile,Davis and Sons Bank,GB69DZZO92180522463208,United Kingdom,IMP
337,79397.99,False,1970-09-13 11:00:37,151.162.225.122,128.71.137.136,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),89ab8ec9-95e7-41dd-ba1a-12d9d469f28e,Mobile,"Taylor, Jones and Knox Bank",GB47DJVN24077543004706,Switzerland,PYG
98,136468.11,False,2006-05-18 11:49:17,40.83.82.40,1.226.126.83,Opera/9.66.(Windows NT 11.0; kl-GL) Presto/2.9.171 Version/11.00,e6f3054e-dda4-451b-802d-6ae47a5723f7,Tablet,"Mora, Ortega and Terry Bank",GB11NBGV76960872048824,United States Minor Outlying Islands,AMD
782,993252.33,False,1970-03-15 22:45:01,179.96.101.16,31.114.224.80,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/17.0.857.0 Safari/533.1",053d6105-e0f3-404e-a26c-5c10805ccb3e,Mobile,Schwartz-Adams Bank,GB16OJHC79441362739178,Netherlands,FJD
894,516880.78,False,1989-05-10 21:40:26,70.32.94.208,216.101.243.61,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.12.7 (KHTML, like Gecko) Version/5.1 Safari/534.12.7",1c9ce3c3-36a0-4f53-855b-6b7d66f49707,Desktop,Glenn-Mclaughlin Bank,GB68NWQO34216575474527,Heard Island and McDonald Islands,INR
299,569356.62,True,2011-08-26 17:58:56,111.95.243.245,56.48.26.112,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.21.3 (KHTML, like Gecko) Version/4.0 Safari/534.21.3",3c3c5689-46f2-4de7-8e5a-6cfe19829b0a,Laptop,Oconnor-Jones Bank,GB02ABFH85385189092063,Azerbaijan,UAH
119,537913.65,False,1994-01-30 20:11:51,45.159.89.188,203.219.62.226,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6 rv:3.0; bhb-IN) AppleWebKit/535.29.7 (KHTML, like Gecko) Version/5.0.1 Safari/535.29.7",3191dc2b-3cba-4802-8b67-500c98b5e47c,Laptop,"Watkins, Dudley and Gray Bank",GB19NVZI78065211100311,Paraguay,MRO
954,532552.25,False,1989-06-25 05:07:48,68.225.47.59,139.3.174.54,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),b13cf079-2447-4cb6-b712-97cb33e6bd18,Mobile,"Lindsey, Edwards and Macias Bank",GB60FUIB74841626416877,Albania,NIS
569,318703.08,False,2006-04-03 16:06:13,157.250.176.102,88.234.28.235,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.18.6 (KHTML, like Gecko) Version/5.0.1 Safari/534.18.6",8885bedb-87b8-420f-9147-46bf4dd34fd8,Mobile,"Mckenzie, Ruiz and Rodriguez Bank",GB73HEVT45577776405465,Antigua and Barbuda,AED
452,587985.98,False,1995-08-21 12:02:48,160.227.148.201,193.179.234.21,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),45b4a1f3-f1ce-4447-9292-b4215462247c,Tablet,"Perez, James and Burns Bank",GB48ISFF63174674120701,American Samoa,DJF
620,305459.45,False,1978-03-30 13:04:59,63.20.192.204,9.120.245.171,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),33c5c69d-8fdf-4d7d-b1b3-00ee41a54462,Tablet,Munoz-Lee Bank,GB86FPDF03693192079031,Saint Vincent and the Grenadines,STD
971,267459.92,False,2012-01-08 20:31:59,183.34.198.170,222.223.134.208,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/29.0.876.0 Mobile/89R110 Safari/532.0",2d5e56d7-19d5-4725-adbe-aaa6270c1f0f,Desktop,"Conner, Austin and Vargas Bank",GB04URTN43921136277934,Philippines,KPW
760,630329.80,False,2008-06-25 23:01:49,38.108.171.227,219.230.178.161,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_9) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/13.0.862.0 Safari/534.1",6acc5605-594d-4592-a779-b67515ed1739,Tablet,"Weber, Day and Lane Bank",GB58SKOP28023044696985,Cameroon,YER
242,956258.27,False,2006-04-21 01:08:12,107.209.250.2,214.178.251.178,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/20.0.821.0 Safari/532.0",6b4ecf22-57d5-4d27-8d6e-fed3eb3a3cce,Tablet,Soto-Torres Bank,GB46FZDB67959623916649,Mongolia,TMT
279,465463.43,False,2016-06-13 19:27:57,202.143.165.105,60.31.171.59,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),1c2a4a20-4d97-4f44-a462-6b198032a283,Laptop,Bailey-Lee Bank,GB05XPCK17440224809533,Togo,PEN
925,894076.76,False,1990-01-06 03:46:25,149.34.135.127,34.198.199.53,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.43.1 (KHTML, like Gecko) Version/5.0 Safari/531.43.1",388cff67-c6f1-4a8e-8b2d-585a14c8e270,Tablet,Anderson-Hudson Bank,GB71LHHV96897392627973,Chad,DOP
8,467758.38,False,1979-05-31 14:10:34,41.65.178.89,206.213.0.0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; es-DO) AppleWebKit/532.39.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.39.3",60d8f743-526b-4c2d-b69d-69acfc542a53,Desktop,Yates-Taylor Bank,GB60VSIP63441752822720,El Salvador,VND
326,946072.94,False,2008-05-23 15:45:56,214.125.59.203,199.44.189.229,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4497-04-20 04:56:53 Firefox/3.8,f6e03fe3-08a2-4e4a-8929-798de0bffd85,Tablet,Young-Jones Bank,GB94WEYX12745523580575,New Caledonia,AED
984,616618.97,False,2017-07-25 10:41:22,219.37.68.77,189.228.94.231,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.1),3b309b4e-ce09-42d7-b511-5a8c3565febb,Mobile,"Dunn, Mcmahon and Morris Bank",GB14RBLB21623241454020,Kiribati,TTD
293,192071.82,False,2018-04-08 13:15:56,93.42.186.193,115.54.205.39,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6 rv:6.0; ast-ES) AppleWebKit/533.37.7 (KHTML, like Gecko) Version/5.0.5 Safari/533.37.7",5043be80-aac0-4ac8-9400-25c2fa9014b5,Tablet,Kaufman PLC Bank,GB66QFYR11312897977621,Angola,KES
994,80571.64,False,1973-10-12 21:54:16,215.128.5.116,155.165.215.79,Opera/8.43.(Windows NT 6.1; it-CH) Presto/2.9.185 Version/12.00,6013641c-f4ed-4a57-8602-e029df0a5f8a,Tablet,Potter Ltd Bank,GB73ZQBW59094819554234,Marshall Islands,GIP
148,312400.12,False,1992-12-23 22:06:36,203.151.152.36,217.172.117.173,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sl-SI) AppleWebKit/531.2.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.2.5",56311710-466d-494f-b24d-b8eb8d67a7cf,Mobile,Hayes Group Bank,GB06MTBH46935124254507,Sao Tome and Principe,MDL
412,147661.46,False,1990-10-09 12:06:04,221.104.49.106,148.140.189.37,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),112fbb5a-b47e-476f-881e-f8980ddb0987,Tablet,"Clarke, Black and James Bank",GB19DISO62087910528044,Tuvalu,KZT
498,419797.22,False,2009-02-19 08:32:08,221.243.167.244,204.150.234.46,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),4a409a60-d807-4df0-8c01-11c92cfaaf40,Laptop,"Morales, Montgomery and Gray Bank",GB78VNLC03616679519822,Isle of Man,CNY
371,718908.38,False,2015-05-02 19:42:48,14.48.201.17,33.153.204.239,Opera/8.87.(X11; Linux i686; el-GR) Presto/2.9.179 Version/12.00,fa0431f6-dc33-4112-9b73-b20d1fbb1270,Desktop,Little-Marsh Bank,GB06QWHF01656808498568,Saint Helena,LTL
490,541543.58,False,1989-04-16 10:18:02,206.75.220.152,199.147.1.230,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/62.0.812.0 Safari/534.0",cd81281d-61c4-467e-9e3b-c95b71b69ed2,Tablet,Brown-Reyes Bank,GB26PNHI67198788199492,Puerto Rico,LYD
74,559390.95,False,1979-10-26 17:06:58,19.42.51.89,153.29.204.69,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/58.0.817.0 Safari/534.0",1f1132d1-dd49-409b-a3a2-c31f8715a05e,Laptop,Ross-Torres Bank,GB17PNDS99407785599505,Nauru,HNL
550,829263.96,False,1997-03-30 06:49:53,202.215.113.9,212.226.34.131,Mozilla/5.0 (Windows NT 5.2; tk-TM; rv:1.9.0.20) Gecko/9016-06-02 08:04:49 Firefox/12.0,1db64c96-475e-4209-9553-562264533870,Desktop,Rogers-Young Bank,GB44QHOD06087674455645,New Zealand,GNF
779,925169.91,False,1975-05-18 11:45:42,134.108.42.84,151.205.176.31,Opera/8.42.(X11; Linux i686; eo-US) Presto/2.9.167 Version/10.00,91f0f328-a773-463f-84ea-cecd36dbcd11,Desktop,Haley-Logan Bank,GB50CYGZ08641716517047,Kiribati,AUD
939,496139.68,False,1992-10-10 20:45:24,140.222.98.117,221.221.124.225,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/9.8v3384.0 Mobile/97X523 Safari/536.1",d132f078-bff0-46a0-9a44-23c480a48e3d,Laptop,"Walls, Gonzales and Edwards Bank",GB76JVJN43353314199382,British Indian Ocean Territory (Chagos Archipelago),BDT
